,name_res,img_link,food_link,favorite_tag,is_quality_mer,address,promotion
585,H.T Foods - Gà Ủ Muối Hoa Tiêu - Trần Văn Dư,,https://shopeefood.vn/ho-chi-minh/h-t-foods-ga-u-muoi-hoa-tieu-tran-van-du,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"65/14 Trần Văn Dư, P. 13, Tân Bình, TP. HCM",Giảm món
586,Cơm Gà Xối Mỡ Ngon Ngon - Trường Sa,,https://shopeefood.vn/ho-chi-minh/hu-tieu-mien-tay-com-ga-xoi-mo-truong-sa,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"458 Trường Sa, P. 2, Phú Nhuận, TP. HCM",Giảm món
587,Fresh Mix - Healthy Salad Juice & Smoothie,,https://shopeefood.vn/ho-chi-minh/fresh-mix-healthy-salad-juice-smoothie,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"73 Mạc Thị Bưởi, P. Bến Nghé, Quận 1, TP. HCM",Giảm món
588,Fresh Mix Bistro Sai Gon Beefsteak - Cơm Gà & Bánh Mì Chảo,,https://shopeefood.vn/ho-chi-minh/fresh-mix-bistro-sai-gon-beefsteak-com-ga-banh-mi-chao,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"73 Mạc Thị Bưởi, P. Bến Nghé, Quận 1, TP. HCM",Giảm món
589,"Cơm Gà, Beef Steak & Bánh Mì Chảo - Mạc Thị Bưởi",,https://shopeefood.vn/ho-chi-minh/com-ga-beef-steak-banh-mi-chao-mac-thi-buoi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"73 Mạc Thị Bưởi, P. Bến Nghé, Quận 1, TP. HCM",Giảm món
590,Fresh Salad Juice - Mạc Thị Bưởi,,https://shopeefood.vn/ho-chi-minh/fresh-salad-juice-mac-thi-buoi,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"73 Mạc Thị Bưởi, P. Bến Nghé, Quận 1, TP. HCM",Giảm món
591,Ăn Vặt Cha Gấu,,https://shopeefood.vn/ho-chi-minh/an-vat-cha-gau,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"53/14 Lê Văn Việt, P. Hiệp Phú, Thành Phố Thủ Đức, TP. HCM",Giảm món
592,"Halo Bakery - Kebab, Bánh Kem & Trà Sữa",,https://shopeefood.vn/ho-chi-minh/halo-bakery-kebab-banh-kem-tra-sua,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"143a Tôn Đản, P. 14, Quận 4, TP. HCM",Giảm hết 10%
593,ĂN VẶT TY TY SHOP,,https://shopeefood.vn/ho-chi-minh/an-vat-ty-ty-shop,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"44/3 An Hội, P. 13, Gò Vấp, TP. HCM",Giảm hết 10%
594,Ốc Hà - Song Hành,,https://shopeefood.vn/ho-chi-minh/oc-ha-song-hanh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"184/7B, Khu Phố 6, Song Hành, P. Tân Hưng Thuận, Quận 12, TP. HCM",Giảm món
595,Vua Mì - Mì Bò Đài Loan - Cao Thắng,,https://shopeefood.vn/ho-chi-minh/vua-mi-mi-bo-dai-loan-cao-thang,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"190 Cao Thắng P. 11, Quận 10, TP. HCM",Giảm món
596,Gà Ta Bảo Chung - Cháo Gỏi Gà & Mì Vịt Tiềm,,https://shopeefood.vn/ho-chi-minh/ga-ta-bao-chung-chao-goi-ga-mi-vit-tiem,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"D26 Cư Xá Phú Lâm B, P. 13, Quận 6, TP. HCM",Giảm món
597,Cin Cakery - Bông Lan Trứng Muối & Bánh Ngọt - Lê Văn Việt,,https://shopeefood.vn/ho-chi-minh/cin-cakery-bong-lan-trung-muoi-va-banh-ngot-le-van-viet.zv9yin,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Số 2/2, Đường 207 (Vô hẻm 207, tới ngã 3 quẹo phải, chạy vô thêm 5 căn nữa sẽ thấy, P. Hiệp Phú, Thành Phố Thủ Đức, TP. HCM",Giảm món
598,Kaka - Bánh Tráng & Khô Bò Đen - Ông Ích Khiêm,,https://shopeefood.vn/ho-chi-minh/kaka-banh-trang-kho-bo-den-nguyen-huu-tien,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"110/41E Ông Ích Khiêm, P. 5 , Quận 11, TP. HCM",Giảm món
599,Gà Ủ Muối Hoa Tiêu - Hoàng Anh Foods,,https://shopeefood.vn/ho-chi-minh/ga-u-muoi-hoa-tieu-hoang-anh-foods,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"499 Kênh Tân Hóa, P. Hòa Thạnh, Tân Phú, TP. HCM",Giảm hết 10%
600,Đậu Vàng - Bún Đậu Mắm Tôm NGON Bà Điểm - Phan Văn Hớn,https://images.foody.vn/res/g114/1133560/prof/s280x175/file_restaurant_photo_isj1_16596-577f7fd5-220804190923.jpg,https://shopeefood.vn/ho-chi-minh/dau-vang-bun-dau-mam-tom-ngon-ba-diem-phan-van-hon,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"48 Phan Văn Hớn, Hóc Môn, TP. HCM",Giảm món
601,Trà Sữa Jungo - 128 Tân Quý,https://images.foody.vn/res/g81/802184/prof/s280x175/foody-upload-api-foody-mobile-hmzz-200121145947.jpg,https://shopeefood.vn/ho-chi-minh/tra-sua-jungo-128-tan-quy,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"128 Tân Quý, P. Tân Quý, Tân Phú, TP. HCM",Giảm món
602,Phá Lấu Và Bò kho - Tân Lập 2,https://images.foody.vn/res/g105/1048577/prof/s280x175/foody-upload-api-foody-mobile-foody-upload-api-foo-200928155515.jpg,https://shopeefood.vn/ho-chi-minh/pha-lau-va-bo-kho-tan-lap-2,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"74 Tân Lập 2, P. Hiệp Phú, Thành Phố Thủ Đức, TP. HCM",Giảm hết 10%
603,Ăn Vặt Chang Ú - Ăn vặt - Nguyễn Trãi,https://images.foody.vn/res/g100007/1000063024/prof/s280x175/file_dad5e718-ba85-4773-b98d-c6d-4c5d077c-230307171432.jpeg,https://shopeefood.vn/ho-chi-minh/an-vat-chang-u-an-vat-nguyen-trai.t95fkw,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"385E Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",Giảm món
604,Muối Ruốc Thái - Ăn Vặt Online,https://images.foody.vn/res/g100/999606/prof/s280x175/foody-upload-api-foody-mobile-27-200211145204.jpg,https://shopeefood.vn/ho-chi-minh/muoi-ruoc-thai-an-vat-online,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"441/79 Điện Biên Phủ, P. 25, Bình Thạnh, TP. HCM",Giảm món
605,Cơm Tấm Đêm - Đường Số 6,https://images.foody.vn/res/g116/1152541/prof/s280x175/foody-upload-api-foody-mobile-co-0d2d9481-221005085501.jpg,https://shopeefood.vn/ho-chi-minh/com-tam-dem-duong-so-6,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"70 Đường Số 6, P. Linh Trung, Thành Phố Thủ Đức, TP. HCM",Giảm hết 15%
606,Fruit Station - Đinh Tiên Hoàng,https://images.foody.vn/res/g15/148082/prof/s280x175/file_restaurant_photo_6i6x_16072-d5586376-201206132031.jpg,https://shopeefood.vn/ho-chi-minh/fruit-station-dinh-tien-hoang,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"12Bis Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",Giảm món
607,Điệp - Súp Cua & Cá Viên Chiên - Cây Keo,https://images.foody.vn/res/g100007/1000066588/prof/s280x175/foody-upload-api-foody-mobile-ca-8a2e61c5-230616143706.jpg,https://shopeefood.vn/ho-chi-minh/diep-sup-cua-ca-vien-chien-cay-keo,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"19 Cây Keo, P. Hiệp Tân, Tân Phú, TP. HCM",Giảm món
608,Ăn Vặt Mẹ Thóc - Gà Ủ Muối & Ăn Vặt - Lê Văn Quới,https://images.foody.vn/res/g118/1173222/prof/s280x175/foody-upload-api-foody-mobile-z4-d4a975eb-230606171502.jpeg,https://shopeefood.vn/ho-chi-minh/an-vat-me-thoc-ga-u-muoi-an-vat-le-van-quoi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"265 Lê Văn Quới, P. Bình Trị Đông, Bình Tân, TP. HCM",Giảm hết 10%
609,Bún Đậu Quách Tiến,https://images.foody.vn/res/g108/1076745/prof/s280x175/foody-upload-api-foody-mobile-photo_2021-03-22_12-210505124105.jpg,https://shopeefood.vn/ho-chi-minh/bun-dau-quach-tien,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"58/66 Phan Văn Trị, P. 12, Bình Thạnh, TP. HCM",Giảm món
610,Bánh Cuốn Nóng Bào Ngư - Phạm Thế Hiển,https://images.foody.vn/res/g118/1170521/prof/s280x175/foody-upload-api-foody-mobile-im-72f2d46e-230512181010.jpg,https://shopeefood.vn/ho-chi-minh/banh-cuon-nong-bao-ngu-pham-the-hien,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"714 Phạm Thế Hiển, P.4, Quận 8, TP. HCM",Giảm món
611,Bánh Crepe Kem Sầu Riêng Tươi - 2 Chị Em,https://images.foody.vn/res/g100005/1000044763/prof/s280x175/file_restaurant_photo_y22v_16517-81b828d9-220505221359.jpeg,https://shopeefood.vn/ho-chi-minh/banh-crepe-kem-sau-rieng-tuoi-2-chi-em,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"223 Trần Đại Nghĩa, Ấp 2, X. Tân Kiên, Bình Chánh, TP. HCM",Giảm món
612,Gấu Gấu Bánh Crepe Sầu Riêng - Lê Văn Sỹ,https://images.foody.vn/res/g115/1149825/prof/s280x175/file_restaurant_photo_1qfr_16632-e2acf72a-220915170016.jpg,https://shopeefood.vn/ho-chi-minh/gau-gau-banh-crepe-sau-rieng-le-van-sy,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"443/184 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",Giảm món
613,Thế Giới Cua Cà Mau - Không Chi Nhánh - Tôn Thất Hiệp,https://images.foody.vn/res/g95/941155/prof/s280x175/foody-upload-api-foody-mobile-yu-190719171024.jpg,https://shopeefood.vn/ho-chi-minh/the-gioi-cua-ca-mau-khong-chi-nhanh-ton-that-hiep,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"304 Tôn Thất Hiệp, P. 12, Quận 11, TP. HCM",Giảm hết 10%
614,Gà Ta Ủ Muối Chính Hiệu - Phạm Thể Hiển,https://images.foody.vn/res/g116/1151162/prof/s280x175/foody-upload-api-foody-mobile-sc-65879f59-220920135219.jpg,https://shopeefood.vn/ho-chi-minh/ga-ta-u-muoi-chinh-hieu-pham-the-hien,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"769/44/79B Phạm Thế Hiển, P. 4, Quận 8, TP. HCM",Giảm hết 10%
615,OOPS! - Trà Sữa & Tráng Miệng - Lotte Mart Nguyễn Hữu Thọ,,https://shopeefood.vn/ho-chi-minh/oops-tra-sua-trang-mieng-lotte-mart-nguyen-huu-tho,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Tầng Trệt, Lotte Mart Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",Giảm hết 20%
616,Chè Thái Bảo Long - Kha Vạn Cân,,https://shopeefood.vn/ho-chi-minh/che-thai-bao-long-kha-van-can,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"668, Kha Vạn Cân, P. Linh Đông, Thành Phố Thủ Đức, TP. HCM",Giảm món
617,A Din - Gà Quay Cơm Lam Bánh Bao - Đường 79,,https://shopeefood.vn/ho-chi-minh/a-din-ga-quay-com-lam-banh-bao-duong-79,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"56 Đường 79, P. Phước Long B, Thành Phố Thủ Đức, TP. HCM",Giảm món
618,Trà Sữa Tiên Hưởng Cotcha - Nguyễn Văn Nghi,,https://shopeefood.vn/ho-chi-minh/tra-sua-tien-huong-cotcha-nguyen-van-nghi,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"46 Nguyễn Văn Nghi, P. 5, Gò Vấp, TP. HCM",Giảm món
619,A.L Food - Gà Ủ Muối Hoa Tiêu - Thoại Ngọc Hầu,,https://shopeefood.vn/ho-chi-minh/a-l-food-ga-u-muoi-hoa-tieu-thoai-ngoc-hau,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"297 Thoại Ngọc Hầu, P. Hiệp Tân, Tân Phú, TP. HCM",Giảm món
620,"DEE DEE LAND - Trà Sữa, Trà Trái Cây & Cơm Bò Úc - Phổ Quang",,https://shopeefood.vn/ho-chi-minh/dee-dee-land-tra-sua-tra-trai-cay-com-bo-uc-pho-quang,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"GM-D.02, Khu Phức Hợp Nhà Ở Và Thương Mại Dịch Vụ Golden Mansion, 119, Phổ Quang, P. 9, Phú Nhuận, TP. HCM",Giảm món
621,Cơm Cuộn Su Bo - Đường 36,,https://shopeefood.vn/ho-chi-minh/com-cuon-su-bo-duong-36,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"24/3 Đường 36, P. Linh Đông, Thành Phố Thủ Đức, TP. HCM",Giảm món
622,Bò Bía Gia Truyền,,https://shopeefood.vn/ho-chi-minh/bo-bia-gia-truyen,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"21/44/14 Chiến Lược, P. Bình Trị Đông, Bình Tân, TP. HCM",Giảm món
623,Kho Ăn Vặt - Bánh Tráng Phơi Sương Muối Nhuyễn Sate Tỏi Tắc Hành Phi & Cơm Cháy,,https://shopeefood.vn/ho-chi-minh/kho-an-vat-banh-trang-phoi-suong-muoi-nhuyen-sate-toi-tac-hanh-phi-com-chay,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"159/74/62 Trần Văn Đang, P. 11, Quận 3, TP. HCM",Giảm món
624,Cơm Tấm Việt 24h - Nguyễn Văn Linh,,https://shopeefood.vn/ho-chi-minh/com-tam-viet-24h-nguyen-van-linh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"156C Nguyễn Văn Linh, P. Tân Thuận Tây, Quận 7, TP. HCM",Giảm hết 10%
625,Bánh Tráng Trộn & Bánh Tráng Cuốn - Sài Gòn Ngon - Nguyễn Hậu,,https://shopeefood.vn/ho-chi-minh/banh-trang-tron-banh-trang-cuon-sai-gon-ngon-nguyen-hau,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"24 Nguyễn Hậu, P. Tân Thành, Tân Phú, TP. HCM",Giảm món
626,Gà Nướng Muối Ớt Cherry,,https://shopeefood.vn/ho-chi-minh/ga-nuong-muoi-ot-cherry,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"36 Hẽm 549 Lê Văn Thọ, P. 14, Gò Vấp, TP. HCM",Giảm món
627,Bếp Tuna Kingdom - Mì Trộn & Salad,,https://shopeefood.vn/ho-chi-minh/bep-tuna-kingdom-mi-tron-salad,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"25/5 Tôn Thất Tùng, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Giảm món
628,Thé Mờ - Trà Sữa & Trà Trái Cây Tươi - Trường Chinh,,https://shopeefood.vn/ho-chi-minh/the-mo-tra-sua-tra-trai-cay-tuoi-truong-chinh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"337/4 Trường Chinh, P. 14, Tân Bình, TP. HCM",Giảm hết 50%
629,Jeju Quán - Món Ăn Hàn Quốc,,https://shopeefood.vn/ho-chi-minh/jeju-quan-mon-an-han-quoc,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"167 Tạ Quang Bửu, P. 3, Quận 8, TP. HCM",Giảm hết 10%
630,Kai - Mì Trộn Indomie,https://images.foody.vn/res/g104/1032266/prof/s280x175/foody-upload-api-foody-mobile-ka-405e4b51-230709131117.jpg,https://shopeefood.vn/ho-chi-minh/kai-mi-tron-indomie,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"184/18 Lý Chính Thắng, P. 9, Quận 3, TP. HCM",Giảm món
631,Hamburger - Bánh Mì Hà Nội - Phạm Đăng Giảng,https://images.foody.vn/res/g115/1147678/prof/s280x175/foody-upload-api-foody-mobile-20-d2a08a07-220814184704.jpeg,https://shopeefood.vn/ho-chi-minh/hamburger-banh-mi-ha-noi-pham-dang-giang,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"38 Phạm Đăng Giảng, P. Bình Hưng Hòa, Bình Tân, TP. HCM",Giảm món
632,Phá Lấu Madam Thu,https://images.foody.vn/res/g104/1035414/prof/s280x175/foody-upload-api-foody-mobile-21-200710092546.jpg,https://shopeefood.vn/ho-chi-minh/pha-lau-madam-thu,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"242/57 Tôn Đản, P. 8, Quận 4, TP. HCM",Giảm món
633,Trà Sữa & Trà Trái Cây Bowne - Đường Số 8,https://images.foody.vn/res/g116/1154391/prof/s280x175/foody-upload-api-foody-mobile-an-ac63acd7-221109204319.jpeg,https://shopeefood.vn/ho-chi-minh/tra-sua-tra-trai-cay-bowne-duong-so-8,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"220A Đường Số 8, P. 11, Gò Vấp, TP. HCM",Giảm món
634,"Bom Juice - Nước Ép Trái Cây Mix, Sinh Tố & Đồ Ngọt - Đường 49",https://images.foody.vn/res/g100007/1000063743/prof/s280x175/file_8a9cff0d-a7bd-49df-9de4-29c-64404fce-230321103747.jpeg,https://shopeefood.vn/ho-chi-minh/bom-juice-nuoc-ep-trai-cay-mix-sinh-to-do-ngot-duong-49,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"127 Đường 49, P. Tân Tạo, Bình Tân, TP. HCM",Giảm món
635,Ốc Bắc,https://images.foody.vn/res/g105/1041768/prof/s280x175/file_restaurant_photo_fawn_16012-c69f27b0-200927165522.jpg,https://shopeefood.vn/ho-chi-minh/oc-bac,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"351 Nguyễn Thượng Hiền, P. 11, Quận 10, TP. HCM",Giảm món
636,Cá Viên Chiên 1111,https://images.foody.vn/res/g109/1083821/prof/s280x175/file_restaurant_photo_brnd_16591-2f1b8ce1-220730141257.jpeg,https://shopeefood.vn/ho-chi-minh/ca-vien-chien-1111,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"21/31 Đường 26, P. Bình An, Thành Phố Thủ Đức, TP. HCM",Giảm món
637,Xiên Que 379 - Cá Viên Chiên Nước Mắm,https://images.foody.vn/res/g108/1070624/prof/s280x175/foody-upload-api-foody-mobile-an-00aa249f-230526141515.jpeg,https://shopeefood.vn/ho-chi-minh/xien-que-379-ca-vien-chien-nuoc-mam,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"21/25 Đường Số 26, P. Bình An, Thành Phố Thủ Đức, TP. HCM",Giảm món
638,Cô 10 - Bún Chả Hà Nội,https://images.foody.vn/res/g111/1106857/prof/s280x175/file_restaurant_photo_1q5v_16345-459ac62a-211018132957.jpg,https://shopeefood.vn/ho-chi-minh/co-10-bun-cha-ha-noi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"68 Trần Phú, P. 4, Quận 5, TP. HCM",Giảm món
639,Tứ Đại Mỹ Nhân - Miến Trộn Hàn Quốc - Quang Trung,https://images.foody.vn/res/g78/777052/prof/s280x175/foody-upload-api-foody-mobile-mieng-tron-190326134808.jpg,https://shopeefood.vn/ho-chi-minh/tu-dai-my-nhan-mien-tron-han-quoc-quang-trung,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Cửa Sau 367 Quang Trung, P. 10, Gò Vấp, TP. HCM",Giảm món
640,Trà Thái Nom Yen - Trà Sữa - Đường D5,https://images.foody.vn/res/g100007/1000061256/prof/s280x175/foody-upload-api-foody-mobile-03-5e29c750-230105132357.jpeg,https://shopeefood.vn/ho-chi-minh/tra-thai-nom-yen-tra-sua-63-duong-d5.dkkq3h,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"63 Đường D5, P. 25, Bình Thạnh, TP. HCM",Giảm món
641,Quán Ngon - Bún Chả Hà Nội & Đặc Sản Vùng Miền - Đề Thám,https://images.foody.vn/res/g100004/1000034903/prof/s280x175/foody-upload-api-foody-mobile-fi-894745dc-230826105049.jpeg,https://shopeefood.vn/ho-chi-minh/quan-ngon-bun-cha-ha-noi-dac-san-vung-mien-de-tham.bjlmkw,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"209 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Giảm món
642,Cô Lục - Trái Cây Sấy - Đào Duy Anh,https://images.foody.vn/res/g117/1162074/prof/s280x175/file_restaurant_photo_pirn_16767-c4a59ce9-230218211715.jpg,https://shopeefood.vn/ho-chi-minh/co-luc-trai-cay-say-dao-duy-anh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"127 Đào Duy Anh, Phường 9, Phú Nhuận, TP. HCM, Phú Nhuận, TP. HCM",Giảm món
643,Gấu Béo Milktea - Trà Sữa & Trà Trái Cây - Hoà Bình,https://images.foody.vn/res/g100007/1000067725/prof/s280x175/foody-upload-api-foody-mobile-01-9b3a1a25-230703123834.jpeg,https://shopeefood.vn/ho-chi-minh/gau-beo-milktea-tra-sua-tra-trai-cay-hoa-binh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"179/39/18 Hoà Bình, P. Hiệp Tân, Tân Phú, TP. HCM",Giảm món
644,Kem Aice - Đỗ Thừa Luông,https://images.foody.vn/res/g113/1123187/prof/s280x175/foody-upload-api-foody-mobile-fi-17c30dc4-211228084544.jpeg,https://shopeefood.vn/ho-chi-minh/kem-aice-do-thua-luong,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"11/13 Đỗ Thừa Luông, Tân Quý, Tân Phú, TP. HCM",Giảm món
